ID,Nama,Spesialis,Lokasi,Rating,Ulasan,Tarif,Kategori Jarak,Jarak (Km)
97c5973a-b151-41c6-b5f7-c13cb56711a1,Garda Suwarno,Reparasi Lantai dan Dinding,Jakarta,5.0,45,120097,Dekat,2.0400270455927747
e0042333-64ab-42f5-ac23-475a93fccf8e,Gamani Yuniar,Instalasi Listrik,Depok,4.43978455539356,49,106781,Jauh,16.895529943964945
a511ff7b-8431-4266-b22f-397a3df50485,Eka Prakasa,Reparasi Lantai dan Dinding,Bogor,4.425503280723407,44,137357,Dekat,0.8711988667140113
34caaf2a-295f-4862-859f-e87fbf9017a3,Xanana Thamrin,Reparasi Atap,Depok,5.0,36,119151,Sedang,7.6005085841849205
6eb10bc9-d529-4c53-aaf7-b8ae9b1c9744,Wahyu Hidayat,Reparasi Aksesoris,Jakarta,4.049239210817807,40,138756,Sedang,4.576789319184229
18bee870-ed2a-4660-93be-a37af16c5fa6,Carub Agustina,Reparasi Aksesoris,Jakarta,3.9576222844345916,38,147406,Dekat,1.531502127906605
8bfb7385-c52d-485f-9c19-f47786af3cf3,Wakiman Wibowo,Reparasi Saluran Air,Bekasi,3.6918950777110444,62,133930,Jauh,17.263751632548207
5c09f4c1-872b-4730-babd-150555851e56,Gaduh Hutagalung,Instalasi Listrik,Bekasi,5.0,47,144722,Sedang,6.6839457009959675
83c10198-22d1-4141-80d5-630cd36b1b2d,Prabawa Kurniawan,Reparasi Atap,Bogor,4.409837647355518,47,142302,Dekat,0.5363573618130864
af953d71-2a46-461c-9a8e-0b770c44f905,Galak Ramadan,Instalasi Listrik,Bogor,4.329595798318469,40,115450,Dekat,2.748062920937369
840a5008-67d9-400d-9432-68c110c2a61a,Maryanto Pradana,Reparasi Atap,Bogor,4.483831771797048,32,105532,Jauh,16.743856539010217
2a57e0b5-278e-4d68-8277-3a3ed3e30091,Nasrullah Winarsih,Instalasi Listrik,Bogor,4.190644025074765,47,113222,Sedang,7.305291000062053
4c62848d-4a3c-48e7-9346-0a7d9976a658,Olga Prasetya,Reparasi Lantai dan Dinding,Jakarta,4.70839810361741,52,145511,Dekat,1.6871191453528431
c265512d-02f9-4a49-88da-8efc68030836,Legawa Permata,Reparasi Aksesoris,Bogor,5.0,50,128394,Dekat,1.5105308563593551
a5032c9e-1c25-4647-907a-37b5ccb78fba,Candrakanta Mandala,Reparasi Aksesoris,Depok,4.94879939319256,52,144351,Sedang,8.098021671358795
3674ce6a-04ff-46dd-8419-6bb99dd25cb9,Dacin Santoso,Reparasi Saluran Air,Bekasi,4.69318539189993,48,118428,Jauh,13.585549755997318
34389bf5-dd37-4177-95da-84ac64fce0b4,Daniswara Prasasta,Reparasi Saluran Air,Depok,3.94752504104774,48,138131,Sedang,8.039516813232554
728cc337-3e64-4b94-a20e-a76e3a1094d8,Lasmanto Lazuardi,Reparasi Aksesoris,Tangerang,4.2377703499424095,38,123534,Dekat,1.4259426504374746
0ebed254-dd79-481e-97dc-5c83412d5b4f,Najam Widodo,Instalasi Listrik,Tangerang,4.412062836623382,51,135644,Dekat,1.4067596257434583
ac9806d0-420d-467f-b89f-ce4e6353c800,Nugraha Safitri,Reparasi Saluran Air,Depok,4.8748960387456215,34,112830,Dekat,0.4110568677734753
5bd72299-16dd-40c2-8195-dc508569f184,Kamidin Agustina,Reparasi Lantai dan Dinding,Depok,5.0,40,101996,Sedang,6.08131586664414
ec8eca11-4cca-4641-9937-d982be657b57,Prayitna Astuti,Reparasi Saluran Air,Bogor,5.0,56,123525,Sedang,6.234125014540858
aa2446c4-ed67-4ce5-8723-16a3c997a230,Soleh Pangestu,Reparasi Lantai dan Dinding,Depok,4.602028979283745,58,128909,Dekat,0.49175708572589716
ce83e37a-a389-45f6-832b-063e9d9cab4c,Daryani Astuti,Instalasi Listrik,Bekasi,5.0,55,112426,Dekat,2.0331315122696587
3fade1f1-0e98-4bdd-9123-af7090f9087b,Waluyo Firmansyah,Reparasi Aksesoris,Bekasi,4.525289431594918,54,120615,Dekat,0.2579818736652201
822d6abd-bace-476e-b163-c9929ef21ca4,Estiawan Dabukke,Reparasi Saluran Air,Bogor,4.295710257156427,31,138653,Dekat,1.7989390336413487
59d176cb-3288-4ef4-aa20-b8fcc75192eb,Dadi Susanti,Reparasi Atap,Depok,3.8731379827164756,44,126377,Dekat,1.7714641889401492
7174b31f-7c42-40a4-9523-003d5024e950,Makara Lazuardi,Reparasi Saluran Air,Depok,5.0,47,136320,Sedang,4.600995146388461
9b5d97b5-7b5d-4735-b273-270132754b56,Jinawi Dabukke,Reparasi Aksesoris,Depok,4.881688935379806,38,112544,Dekat,2.0393226734967937
531cca5a-6da3-422e-9cba-521fb76fa24c,Kanda Tamba,Reparasi Saluran Air,Jakarta,5.0,43,129913,Sedang,4.899965532942657
3a2b4995-499d-4978-89d9-6debd1b26eac,Umar Suryono,Reparasi Saluran Air,Tangerang,4.467844079798102,43,130824,Dekat,1.1670755520232843
cb669b66-2fbf-4096-b11b-e8094881d6d9,Ozy Mustofa,Instalasi Listrik,Bekasi,4.438715049952606,49,131350,Dekat,2.156954150538475
5042f3ee-6092-4dc2-8358-afb6477feee4,Cakrawangsa Utami,Reparasi Saluran Air,Jakarta,3.450385986616312,43,110520,Jauh,12.204781164718753
ffa91754-7e41-4a20-8bbc-c9488fe5191e,Maryadi Winarsih,Reparasi Aksesoris,Depok,5.0,47,123182,Sedang,9.330180518625717
000a42d7-30a7-4bad-8071-121434062f92,Viman Megantara,Reparasi Atap,Bekasi,4.066981693523764,43,137474,Dekat,2.1913472274287593
6f6a873e-8a36-4231-840f-675e8874f4b9,Raden Nasyiah,Instalasi Listrik,Bekasi,4.634662167401546,45,117041,Sedang,8.043624055562596
63fec614-e804-46f7-ac3b-2707bec4c82f,Baktianto Siregar,Reparasi Atap,Bogor,5.0,49,126545,Jauh,14.685875467749403
5e7824b6-a30d-4f7e-908d-e165442b8e95,Baktiadi Winarsih,Reparasi Saluran Air,Bogor,4.731763578630381,48,112010,Dekat,2.363544084870823
ad9e098c-f6c8-4a61-9728-c566001efb4b,Cayadi Wahyudin,Reparasi Atap,Jakarta,4.621392993916454,37,114886,Sedang,4.496598840959768
0c77fdf1-869d-464d-9010-586526017fe9,Asirwanda Suryatmi,Reparasi Aksesoris,Jakarta,4.188702380880962,45,123703,Jauh,14.586392152246901
01da1133-c5d2-495d-90f3-d50928ad8d24,Maman Usamah,Reparasi Lantai dan Dinding,Bogor,4.712916847569966,42,132989,Sedang,5.18989959329813
d55e1b1f-af2a-444f-a95f-be02299f31bf,Nyana Sinaga,Reparasi Lantai dan Dinding,Jakarta,4.965028279572663,52,106616,Sedang,6.232096089177426
ec9b1f30-52b4-448f-8f21-943eca39a40a,Banara Uyainah,Reparasi Aksesoris,Depok,4.295438498551182,39,148638,Sedang,5.770484978547801
a7d09943-400a-463a-a2cb-f60b675c9cf8,Murti Mansur,Reparasi Lantai dan Dinding,Bogor,5.0,36,121928,Sedang,5.6451661671549624
b4467f2f-52d2-4dbb-9c3f-c6284466a7ca,Kala Puspita,Reparasi Atap,Bogor,4.19913909135726,36,123878,Jauh,12.412816762532454
6dfbb1af-ef71-4a73-b7e0-9677539b2b10,Kuncara Prastuti,Instalasi Listrik,Jakarta,4.28716794247191,52,130076,Sedang,7.991101966818551
76f22955-6a6c-4856-bb13-c441683dba47,Warsita Riyanti,Instalasi Listrik,Tangerang,4.146933407385749,53,122970,Sedang,4.312809138519803
029373a3-d9a7-4b4e-b21e-23fd14bf1106,Bancar Setiawan,Reparasi Aksesoris,Depok,4.832438604587555,51,104709,Dekat,2.225926491898499
3ca1da53-ca63-421d-93f3-a72b239ddc1c,Teguh Situmorang,Reparasi Lantai dan Dinding,Bogor,3.7685080670063313,31,149102,Jauh,14.052010321876395
3015b615-c74f-4b77-8c0a-3c9bb2e07936,Karya Saefullah,Reparasi Lantai dan Dinding,Jakarta,4.828807503433188,51,146838,Sedang,9.148646341062271
2fbd56e9-d241-4171-a776-0d59d6db4a61,Prayitna Prakasa,Reparasi Lantai dan Dinding,Tangerang,4.103684531536347,39,116939,Dekat,1.408642842060587
34d63728-9f2e-4f50-b763-acaeb7325308,Lasmanto Pradipta,Reparasi Lantai dan Dinding,Bogor,4.179181771846208,42,116286,Dekat,0.10232056610312756
9d569810-c888-4e1d-90f8-0225cd03485e,Gatra Maryati,Reparasi Atap,Bekasi,4.952495114787868,39,130968,Sedang,7.351742572588621
7b9589b6-0278-45d4-b164-e88c0972c382,Danang Januar,Reparasi Saluran Air,Bekasi,3.912448855315516,35,123504,Dekat,0.7551455900114737
283ba145-8834-436d-a276-cde222e7dd54,Satya Pudjiastuti,Reparasi Saluran Air,Bogor,5.0,64,114190,Dekat,1.5553053181009442
67d65609-e513-4b07-b853-34996862918d,Banara Uwais,Reparasi Lantai dan Dinding,Bogor,4.196548660151533,65,113957,Dekat,1.4600819338593662
d9f2b3e1-b3d5-4048-95d0-2f4202b00eab,Irfan Waskita,Reparasi Aksesoris,Bogor,4.949594296636141,40,138005,Dekat,1.74735631980319
034c1968-d7cf-41ae-be40-d7d20cc23060,Daniswara Puspasari,Reparasi Aksesoris,Bekasi,4.844503016751173,41,104170,Dekat,1.0460484243638355
882f4936-a15f-4d45-8850-046fc2e3da95,Kanda Pradana,Reparasi Saluran Air,Jakarta,4.884263623933381,41,140293,Jauh,11.463085194026455
b98e54e7-6109-4612-b241-a32037a9cecf,Kenzie Fujiati,Reparasi Atap,Tangerang,4.837390804866363,48,103594,Dekat,2.243584415545608
01d31c6f-5e13-4bb8-9007-8a59f448a0be,Asirwanda Sirait,Reparasi Aksesoris,Tangerang,3.9297022888907165,48,143410,Jauh,13.357100852617954
c3ebe380-da29-4625-92eb-2146752aece6,Mulyanto Ardianto,Reparasi Aksesoris,Bekasi,4.742758401219835,37,134817,Dekat,2.3906541389880047
8f86082b-83c7-4cd3-9ce1-565bf39a50f4,Purwanto Prakasa,Reparasi Saluran Air,Tangerang,4.443966966677742,40,125847,Dekat,2.236179160536755
b045b34b-5553-486b-a329-d404953e6764,Najam Sihombing,Reparasi Saluran Air,Jakarta,5.0,48,101575,Jauh,12.280197675754371
6033f42d-2ca4-4a8e-8a9f-faeafe20f6ce,Hasan Wijaya,Reparasi Atap,Bekasi,4.97628401186063,48,108620,Dekat,0.6277929367891832
d6f8d785-7feb-4510-bf61-483494ca32c8,Kamal Wasita,Reparasi Saluran Air,Jakarta,5.0,63,111469,Sedang,4.58584417827111
9209de2f-d6e5-487a-b094-4c17017dda70,Gambira Budiman,Reparasi Atap,Bogor,4.637855768773601,38,146954,Sedang,4.778763645680944
9f5c687d-6542-4a56-9443-0cfdba39b993,Asmadi Kuswandari,Reparasi Aksesoris,Depok,4.456603047529805,39,109913,Dekat,2.2240072578073606
03f5348c-2e3d-4e1e-ad24-260379071edc,Bagas Rajasa,Reparasi Atap,Jakarta,4.959190771242932,42,148779,Sedang,4.13188182737694
a7390a2b-eff4-457a-b158-be96b9c66738,Marwata Utama,Instalasi Listrik,Tangerang,4.2740129166079575,59,128669,Dekat,2.7618093099522696
370b8263-6d47-42e2-aa0f-cd6647661f03,Dadap Aryani,Reparasi Atap,Depok,5.0,45,131997,Sedang,5.08354944220486
b1d179c8-5d3f-47a0-b1cb-0b041d467419,Gara Palastri,Reparasi Saluran Air,Bogor,3.6357173562416016,57,100122,Dekat,0.9010291399397332
96985ddb-4dd5-415a-b4c8-15d8948700e4,Bagiya Widodo,Reparasi Atap,Bekasi,4.44422021207557,45,135057,Sedang,8.473449822275148
44c6dbfb-7237-483b-ac32-51b0d6d18f70,Kambali Padmasari,Reparasi Atap,Bogor,4.990414627038362,50,138669,Jauh,15.556897534699123
c7050f0f-976a-464f-a69f-c95b540d390a,Harimurti Nasyiah,Instalasi Listrik,Tangerang,5.0,46,127899,Sedang,4.175190958174376
94e074b5-53c8-4749-8bb8-04a15e29f347,Uda Maulana,Reparasi Saluran Air,Depok,4.649916695466594,38,147781,Sedang,7.4953322899634225
8a5fad56-798e-462b-87e2-330a84865e42,Viman Aryani,Reparasi Saluran Air,Bogor,3.701563442170299,49,110065,Sedang,4.820252102987729
56664a05-78c1-47df-afe9-a7ad170aef6d,Mulyanto Permata,Reparasi Saluran Air,Depok,4.35493956779307,38,135914,Dekat,2.9625372838103687
ee357233-e11b-4317-81be-a0323e9ea18e,Darmana Puspasari,Reparasi Lantai dan Dinding,Depok,4.84397963459892,37,144338,Dekat,0.24517279040952822
0d9c8379-bb6a-46e8-b767-a767e991d971,Liman Yolanda,Reparasi Saluran Air,Bekasi,4.279882637496807,64,129597,Dekat,0.4066727485134485
d6d94740-0915-4136-b725-df6c0675ba84,Harsanto Firgantoro,Reparasi Atap,Bogor,4.343318543832593,51,147735,Sedang,7.698777030150194
88e87d56-5281-43d2-826c-258e2bb937c5,Wisnu Damanik,Reparasi Atap,Depok,3.4245861633482892,56,131659,Dekat,1.0139788244297463
508c0374-f260-46fe-b8e4-a2459dfa8255,Nyana Pradana,Instalasi Listrik,Bogor,4.568094008418648,36,140219,Sedang,8.135832392720493
1a598290-9255-479c-838c-b60bb0463e4e,Labuh Mardhiyah,Reparasi Lantai dan Dinding,Tangerang,3.9964843783115875,48,129652,Dekat,2.2103301212833983
d5c76158-82ea-4bd1-b7bc-b95ee30fe991,Luwes Sinaga,Reparasi Aksesoris,Depok,5.0,41,117011,Jauh,19.16218056641293
1e80af98-48ca-4f5e-87a2-103d6f0d8a18,Perkasa Maryadi,Reparasi Atap,Depok,4.018496737315518,42,144907,Jauh,19.33611086112471
3b32706e-73a2-4ae4-87fa-251e43ffa9cc,Cagak Laksita,Reparasi Lantai dan Dinding,Jakarta,4.0993140948336215,47,110035,Dekat,2.578290163114512
b09b6ad9-9062-42e0-ae84-38bf7b3c9576,Nugraha Hariyah,Reparasi Atap,Jakarta,4.809190929390765,41,126839,Dekat,1.0034302654630451
3f0e08f5-dbb3-4fd3-9156-952b78a35354,Dirja Setiawan,Reparasi Atap,Bekasi,3.7998757679154993,46,120258,Dekat,0.8493014455557295
aec803c7-a6fe-4d29-8ab7-61b2407dee65,Luwes Latupono,Reparasi Lantai dan Dinding,Bogor,4.334227040976566,48,112516,Sedang,7.6292540849890855
396c5269-cfda-4151-b25d-428a0f86fe29,Rahmat Napitupulu,Reparasi Atap,Tangerang,4.389511694944593,45,147981,Dekat,1.350442338094313
ac564fd5-6055-4117-9017-d1e0381b3a40,Jaswadi Situmorang,Reparasi Saluran Air,Tangerang,4.995629029415605,52,120883,Dekat,1.611854542596343
2e77d7c2-c04f-4dcf-8eb2-c48646747ebc,Purwadi Hasanah,Reparasi Atap,Tangerang,3.4205654531562386,33,124486,Dekat,2.1477343035823777
be832e1a-fd78-4d8e-9816-2c4e192c6379,Adikara Widiastuti,Instalasi Listrik,Bekasi,4.516608484151806,47,118918,Dekat,0.6694490622420662
8b93fa3b-cc5d-47b6-9f7c-c9d11167d2b3,Daru Natsir,Reparasi Lantai dan Dinding,Bekasi,4.648707430740547,46,142146,Sedang,7.602017783369892
28312cd2-3bcc-486b-8617-056b163b6423,Jaga Firgantoro,Reparasi Aksesoris,Tangerang,5.0,39,117096,Sedang,7.339847891231917
4e64c448-b90b-44a4-9119-6ff078ea2167,Galih Usamah,Reparasi Aksesoris,Depok,5.0,40,110570,Jauh,11.326630840912914
dc00b3e6-da59-4571-b8e2-ce182ff7042c,Halim Kuswandari,Reparasi Aksesoris,Jakarta,4.705211453955779,48,148379,Dekat,1.033925912613448
c69e371b-221d-4b28-8fb2-95c75b40aec5,Artanto Wibowo,Reparasi Saluran Air,Bekasi,5.0,49,148309,Sedang,6.5712599211404985
d22d9ac4-6104-4e49-84b5-d759f25e2e83,Tugiman Hardiansyah,Reparasi Atap,Bogor,3.980291158131603,44,115440,Sedang,9.378067062783826
5e5a5711-aead-4848-bdd1-32c0ff48060f,Darimin Hastuti,Reparasi Saluran Air,Depok,4.205360192681527,28,123287,Dekat,1.8692783450682793
38805cad-6a35-4048-911e-e2177bc9ccdf,Lulut Widodo,Instalasi Listrik,Bogor,4.920693838323159,47,114006,Jauh,11.164842829751283
34882048-3df2-46f3-88ea-226d5b073a1f,Harjasa Kusmawati,Reparasi Atap,Jakarta,4.747040109411542,34,148376,Dekat,0.024836380557710314
53051745-306e-4114-9fdb-609b0c94f4c2,Tri Sihombing,Instalasi Listrik,Jakarta,5.0,43,127195,Sedang,4.0011953332792345
0abfc7fc-3036-4c71-8061-bcd41980dc7d,Praba Hasanah,Reparasi Saluran Air,Tangerang,5.0,37,113149,Dekat,2.925354682649695
1e5bc568-f1a8-44b9-bf8a-f525d5216dde,Marsito Pradipta,Instalasi Listrik,Tangerang,4.311401594203798,36,129691,Sedang,8.611399138661852
5489fbe1-750e-4c9c-aed8-6c6250c8e45c,Tasnim Wastuti,Reparasi Lantai dan Dinding,Jakarta,4.658838879578064,51,114434,Jauh,12.988624748702808
84806844-6f16-426e-8845-4df663824d7d,Danang Tamba,Instalasi Listrik,Jakarta,5.0,32,126502,Sedang,8.523250697772603
cc1dec54-90f3-4cfb-94e6-45a91ee86381,Rendy Dabukke,Reparasi Saluran Air,Depok,5.0,41,126098,Jauh,18.82993583505029
a1efb0d6-e625-404f-94c0-b33bb8a5fce5,Viktor Rahayu,Reparasi Aksesoris,Jakarta,4.611796511050263,41,130012,Sedang,6.167886587627544
54e5b944-8a61-4e28-b5fd-f254651fe6b3,Damar Siregar,Reparasi Atap,Depok,5.0,52,106726,Sedang,5.983469460258926
b8056066-6201-4d10-8a4f-6c936f34202f,Dipa Yuliarti,Reparasi Atap,Tangerang,5.0,53,105391,Dekat,2.2139432244510946
7b2f76df-5147-4aa3-a6bf-20c07c569f26,Wahyu Firgantoro,Instalasi Listrik,Depok,4.669782321600697,41,132792,Dekat,2.9200439001842486
ff549cad-5f9a-40a0-8825-99d4f304dc0e,Radit Hartati,Instalasi Listrik,Tangerang,4.71444722340065,39,109895,Dekat,0.9559835616836891
fa26882e-7ab4-4b97-bd98-70733bba5969,Legawa Yuniar,Instalasi Listrik,Bekasi,4.21904569820146,50,123461,Dekat,2.1918875065446266
c4b9ac90-5a5d-4ce1-85c4-abc41e834f7a,Umaya Laksmiwati,Reparasi Atap,Depok,4.658363373894682,50,114456,Sedang,8.883660748329717
55925ac4-924e-4d33-8ed8-9411e8c42a65,Kanda Mustofa,Reparasi Lantai dan Dinding,Jakarta,4.4695848620852106,54,101175,Dekat,1.0176599990505153
a280f6d6-003c-43f3-974b-8d49622076a9,Ade Mardhiyah,Instalasi Listrik,Bogor,4.257729171414404,48,134942,Dekat,1.0340594358804627
b56ff3e5-294c-494b-a4fa-4f78f2fd4695,Lasmanto Prasetyo,Instalasi Listrik,Bogor,3.8273596239680785,40,145897,Sedang,9.865988213443329
52e65890-28c9-42e7-86a1-78e763ab7b43,Gatra Mansur,Instalasi Listrik,Tangerang,4.835727221815243,53,125677,Sedang,4.33304737683477
0f9ad9f2-4825-46a4-94ed-3ff196b53f76,Laswi Prastuti,Reparasi Saluran Air,Bogor,3.95689671453585,49,134071,Dekat,1.097370235313167
a9f1adf8-2e0f-46ea-a64f-cb81dcf052a1,Bagus Damanik,Instalasi Listrik,Depok,4.7586992981238865,32,133839,Sedang,6.8249960020152525
55142162-c1ed-4f5d-ac66-278820549d8b,Rama Prabowo,Reparasi Saluran Air,Bekasi,5.0,46,115029,Sedang,5.939912705928628
8ce35154-8a81-4199-b896-33715036f5f9,Virman Yuniar,Reparasi Lantai dan Dinding,Depok,4.436240287995221,42,122649,Jauh,12.789628043205981
01d54c59-adc1-4c68-994c-f1e2ff0b3a85,Bakiman Sirait,Instalasi Listrik,Depok,4.989425587990092,47,106651,Dekat,2.1984416141431806
1f1f92a6-282e-48d3-a36a-f38a26a64aef,Balijan Nababan,Reparasi Saluran Air,Bogor,4.319947197634016,40,141163,Sedang,8.397665790960687
45c0267a-fb2d-471a-a32b-7fb95508dd43,Manah Sihombing,Reparasi Saluran Air,Bogor,4.878643953699508,55,106590,Jauh,19.55271342359614
8243f648-d59c-4fa4-be1e-749db2e1f381,Carub Puspasari,Instalasi Listrik,Bekasi,4.849551851971723,48,139625,Dekat,1.7453767217448002
de388416-32a3-4218-8931-290e36368e88,Umay Santoso,Reparasi Aksesoris,Bogor,4.732487821803009,40,142317,Dekat,2.655510959896916
ad3ef243-7641-4299-97d8-179e79043889,Bakijan Wulandari,Reparasi Aksesoris,Jakarta,4.275369195226643,42,108927,Dekat,1.957871866914551
b37b9035-2be0-402d-be9d-3f3100359cac,Cemeti Rahimah,Reparasi Atap,Depok,4.9658701562155,40,112372,Sedang,8.474999999875068
2f6783b1-4191-4f0e-b669-f1ecbbef112a,Ega Adriansyah,Reparasi Aksesoris,Jakarta,5.0,54,104976,Sedang,8.66408664489894
b9507e9b-7a46-40e8-b96b-477ad6fb963c,Among Laksita,Reparasi Lantai dan Dinding,Depok,4.318423943535399,36,119862,Dekat,2.7763060954279415
31ac16b6-c32d-4bed-82c8-3e19a7ed25f0,Taufan Hardiansyah,Reparasi Aksesoris,Bekasi,4.139167504165261,44,137456,Sedang,5.053413264661068
45532d96-f260-4133-adfa-8deb13a9896b,Prayogo Wibisono,Reparasi Aksesoris,Bekasi,4.997480727344706,52,129210,Dekat,1.7350087873228897
0fbf5ffa-e581-4d20-9f27-7d37bdf2a28a,Bala Santoso,Reparasi Saluran Air,Bogor,4.189849886975139,47,100126,Sedang,6.979705316883448
cc918515-aef6-4917-81be-3ed0f2b8f4ac,Harsana Setiawan,Reparasi Aksesoris,Jakarta,4.662717157848965,44,139376,Dekat,1.2066510770015157
45a95e16-182d-455a-8ea7-7f047af8164e,Gamblang Tarihoran,Reparasi Saluran Air,Depok,4.456421497094147,46,135776,Dekat,0.95795757001788
7c3ab126-df33-468d-8555-ddb088bdd875,Ganda Kusmawati,Reparasi Aksesoris,Bekasi,3.928802306189684,45,130599,Jauh,17.880920265924132
72b3925b-6b3f-4024-969f-67034b7adb4c,Kenes Hutagalung,Reparasi Lantai dan Dinding,Jakarta,4.651629378051679,41,120764,Dekat,2.364902806098489
d1bd5874-d03e-4039-9419-aee5997f5b78,Nalar Permata,Reparasi Lantai dan Dinding,Depok,4.095642737827895,31,142108,Dekat,2.5260709913086106
d311ce32-672a-4346-a01b-cd6c8ff1c8b8,Balapati Simanjuntak,Instalasi Listrik,Jakarta,4.30933908170773,38,120038,Dekat,0.1917933552562393
d409d975-d799-4fb0-b329-db57a291e3dd,Raden Saputra,Reparasi Atap,Tangerang,4.837777477938085,53,121974,Dekat,2.204162807916
5b65c44a-6df6-4416-a69e-4de9b17633d5,Saadat Hardiansyah,Instalasi Listrik,Bogor,3.665967389858502,46,140540,Sedang,7.085281787934974
38454da2-749d-4062-9591-4a1cb71e61d6,Jagaraga Prastuti,Instalasi Listrik,Tangerang,4.32119797655293,47,125584,Dekat,2.370582084247266
69e84d35-420e-41a1-8d89-137286d2add9,Prabowo Hutapea,Instalasi Listrik,Bogor,4.645389005813868,53,145863,Jauh,16.12026609316001
17b71198-e234-4e63-86f2-47b03d55598e,Cemplunk Widiastuti,Reparasi Aksesoris,Tangerang,5.0,48,145075,Sedang,4.495007406937734
f14d7801-4b58-4a23-9be8-ae7e0dff135d,Wardaya Rahimah,Reparasi Aksesoris,Jakarta,4.209419676958093,36,130874,Dekat,1.441176724112312
8ca68185-df6b-4d97-865c-b5f2236e1a54,Damar Marbun,Instalasi Listrik,Jakarta,5.0,44,101393,Dekat,0.24697776987580167
fb3bf1fe-f483-43ee-9b37-084b29a4130b,Galih Dongoran,Instalasi Listrik,Bogor,5.0,38,134882,Dekat,0.25782138155805634
704fe8f1-3dd2-4ed4-a0a4-a3d1b3ffb235,Eka Waluyo,Reparasi Aksesoris,Jakarta,5.0,38,148975,Sedang,9.346235169671768
3235bf03-0279-497e-a827-c543a1a6ac54,Najam Pratama,Instalasi Listrik,Jakarta,5.0,39,136902,Jauh,14.207663230095246
101ec7bb-04ab-4449-b278-d6e19d7fd282,Lukman Sirait,Instalasi Listrik,Jakarta,4.028781284177894,44,137723,Dekat,2.5666181611445174
43b60d33-0c04-40a2-b8cc-4919dfb868fb,Dodo Sudiati,Reparasi Saluran Air,Bekasi,4.5932619146401334,31,123266,Dekat,0.31140873735206887
513e7843-af54-44d1-949e-6ce54b15d731,Kenes Dabukke,Reparasi Saluran Air,Bekasi,4.269232212640775,35,123357,Sedang,8.794461323603914
182a57cd-4c7d-430b-8988-83fe57b35238,Unggul Zulaika,Reparasi Aksesoris,Depok,5.0,35,112564,Dekat,2.8384999227282277
5090169d-494d-4014-b404-d22593dc63bf,Kasiran Wasita,Reparasi Aksesoris,Bogor,4.749909792713499,43,102437,Sedang,4.9194755399785315
cabf8810-528c-4fd9-8ed7-99362b381d5a,Drajat Pudjiastuti,Reparasi Saluran Air,Bekasi,4.429748123112581,55,145130,Jauh,18.424481086245503
a73afedb-0862-4207-b698-2fb6b007f662,Bagas Salahudin,Reparasi Atap,Depok,4.722882638898363,42,138126,Sedang,7.888612292004494
2e1b48ba-1376-4762-8a49-662d7f83e6ca,Malik Maryati,Reparasi Atap,Bogor,4.553901798987102,50,126355,Dekat,2.487102293777614
35e01e7e-4d80-4d45-94c1-266264a7737d,Carub Fujiati,Reparasi Saluran Air,Bekasi,4.324876133227427,49,120605,Sedang,5.395044372379703
bce3f753-86ff-49d9-8b88-fd619594f010,Johan Habibi,Reparasi Lantai dan Dinding,Depok,4.430408620995376,37,102380,Dekat,2.321199994126456
74b5836b-2c64-40cc-ae1f-d798810cdc56,Ganjaran Winarno,Reparasi Atap,Bekasi,4.884030250026454,40,118119,Dekat,1.2179020724855476
a77f837f-e160-4cee-9e3e-d6e046e40eaf,Respati Sirait,Reparasi Saluran Air,Bogor,4.401119361743377,50,112990,Dekat,1.161779176514429
1c9373d2-1e59-4d0c-a80d-6c7444332165,Lanang Rahayu,Reparasi Atap,Bekasi,4.635904158098284,47,144788,Sedang,7.298665923845323
5b6d602e-a1e8-4190-8592-03d920764549,Darmanto Pratiwi,Reparasi Lantai dan Dinding,Bogor,4.126434810181688,37,108108,Jauh,16.165433115230677
10842976-ae65-42f2-a48f-ded84a346cdc,Dacin Waskita,Reparasi Lantai dan Dinding,Tangerang,5.0,45,135112,Jauh,14.848564276557237
05c3b0a6-bc36-440b-a0ab-b6572e190794,Karma Yuliarti,Instalasi Listrik,Bekasi,5.0,41,134536,Dekat,0.23894550569863526
7ab55e84-6785-4b41-b3c3-32802e4c2a8c,Manah Saragih,Reparasi Saluran Air,Tangerang,4.965135811086807,36,138088,Sedang,4.130327301870189
6f36849b-9ab8-4913-a546-c4d341943b83,Rusman Hardiansyah,Instalasi Listrik,Tangerang,4.477625427870708,41,130419,Sedang,5.906774968881842
16428b98-161a-4c62-bd1a-3e558f014fba,Virman Waluyo,Instalasi Listrik,Bogor,5.0,47,104455,Dekat,0.5505753391998504
bff5cc47-a195-4cde-8b5b-2582fea6f3dc,Baktiono Permata,Reparasi Saluran Air,Jakarta,4.676801193721569,48,124294,Dekat,1.1000851588622602
bdd8cdf9-006f-4a65-a507-4599dfa429f2,Bakti Safitri,Reparasi Aksesoris,Bekasi,4.387121575615507,52,142013,Dekat,2.7718694861596425
2516fa1a-a8c8-427e-8cc4-a23e22501d21,Dalimin Jailani,Reparasi Aksesoris,Bekasi,5.0,42,135310,Dekat,1.5993640863816787
068fa365-f0ab-4c70-a125-34cf18a3720e,Gaduh Pertiwi,Reparasi Atap,Bekasi,4.671764576243384,47,146027,Dekat,0.37770667021129833
a7708b94-9eb4-48c9-864e-aa9df7f99fad,Alambana Narpati,Reparasi Aksesoris,Bekasi,3.7145758803254765,36,148099,Dekat,0.39651734001646766
